name,price,original_price,discount,rating,review_count,brand,seller,shipping,url,category
XIAOMI Redmi Note 14 Pro+ - 6.6 Inch 256GB/12GB  Dual SIM 5G Mobile Phone  - Midnight Black,"EGP 21,999.00","EGP 23,999.00",8%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP36L63JNAFAMZ-212154112&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
OPPO A3x - 6.6 Inch 128GB/4GB Dual SIM 4G Mobile Phone - Nebula Red,"EGP 6,750.00","EGP 8,775.00",23%,,,OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP36I5AVNAFAMZ-212137097&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Samsung Galaxy A05s - 6.7"" 64GB/4GB Dual SIM 4G Mobile Phone - Violet","EGP 5,445.00","EGP 5,925.00",8%,3.6 out of 5,3.6 out of 5(12),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2D0X90NAFAMZ-204503413&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Vivo V30 Lite Dual SIM, 256 GB, 8 GB RAM, 4G LTE - Green","EGP 9,090.00",,,,,Vivo,,,https://www.jumia.com.eg/v30-lite-6.78-inch-256gb8gb-dual-sim-4g-mobile-phone-breeze-green-vivo-mpg3818638.html,smartphones
XIAOMI Redmi Note 13 Mobile Phone 4G Dual SIM 128GB/8GB - Ice Blue,"EGP 8,085.00","EGP 9,471.00",15%,5 out of 5,5 out of 5(1),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2XBT0MNAFAMZ-197581699&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Infinix Smart 8 - 6.6"" 64GB/2GB Dual SIM 4G Mobile Phone - Timber Black","EGP 4,015.00","EGP 5,000.00",20%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2DOXG4NAFAMZ-204505806&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 128GB/6GB - Sleek Black,"EGP 5,527.00","EGP 6,500.00",15%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP26CK4JNAFAMZ-211043951&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"OPPO Mobile Reno 13F 5G, 12GB Ram, 256GB - Graphite Grey","EGP 19,170.00","EGP 25,000.00",23%,,,OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2YV9MFNAFAMZ-211202560&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"OPPO Reno 13 - 6.67"" 256GB/12GB Dual SIM 5G Mobile Phone - Luminous Blue","EGP 29,700.00","EGP 31,000.00",4%,,,OPPO,,,https://www.jumia.com.eg/oppo-reno-13-6.67-256gb12gb-dual-sim-5g-mobile-phone-luminous-blue-130195077.html,smartphones
Samsung Galaxy A06 Dual SIM 4G 64GB/4GB Mobile Phone - Black 6.7 Inch,"EGP 5,335.00","EGP 6,000.00",11%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2PXWY7NAFAMZ-211155518&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Apple Apple- IPhone 16 Pro Max - 6.9"" 256GB/8GB Single SIM 5G Mobile Phone - Desert Titanium","EGP 79,799.00","EGP 99,000.00",19%,,,Apple,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AP848MP2IB827NAFAMZ-211214386&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi 13C - 6.74-inch 8GB/256GB Dual Sim 4G Mobile Phone - Midnight Black,"EGP 6,700.00","EGP 8,040.00",17%,4.3 out of 5,4.3 out of 5(36),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1SSNS3NAFAMZ-185962055&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
Samsung Samsung- Galaxy S24 Ultra Dual SIM 5G 256GB/12GB - 6.8 Inch Mobile Phone Titanium Black,"EGP 56,999.00","EGP 70,000.00",19%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1XF757NAFAMZ-211707206&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi 12 - 6.79-inch 256GB/8GB Dual SIM Mobile Phone - Sky Blue,"EGP 7,000.00","EGP 8,400.00",17%,1 out of 5,1 out of 5(1),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1X0U6BNAFAMZ-185962126&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
Infinix Smart 8 Mobile Phone - 6.6 Inches - Dual SIM 4G 64GB/2GB - Gold,"EGP 3,720.00","EGP 5,500.00",32%,4 out of 5,4 out of 5(2),Infinix,,,https://www.jumia.com.eg/smart-8-6.6-64gb2gb-dual-sim-4g-mobile-phone-shinny-gold-infinix-mpg3818257.html,smartphones
Apple IPhone 15 Pro Max Mobile Phone - 6.7 Inches - Single SIM 5G 256GB/8GB - Natural Titanium,"EGP 71,999.00","EGP 80,000.00",10%,,,Apple,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AP848MP29HZJBNAFAMZ-211201673&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Samsung Galaxy A05s - 6.7"" 64GB/4GB Dual SIM 4G Mobile Phone - Silver","EGP 5,445.00","EGP 5,925.00",8%,4.4 out of 5,4.4 out of 5(66),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1SUBUCNAFAMZ-204503603&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Infinix Hot 40i - 6.5"" 256GB/8GB Dual SIM 4G Mobile Phone - Black","EGP 6,050.00","EGP 7,000.00",14%,4 out of 5,4 out of 5(1),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1X9FYVNAFAMZ-211144675&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Infinix Hot 40i - 6.5"" 256GB/8GB Dual SIM 4G Mobile Phone - Blue","EGP 6,050.00","EGP 7,000.00",14%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2T69ZRNAFAMZ-211145833&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"realme C61 - 6.7"" 128GB/4GB Dual SIM 4G Mobile Phone - Sparkle Gold","EGP 5,940.00","EGP 7,000.00",15%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP2FYEFNNAFAMZ-211699863&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi 14C - 6.88-inch 8GB/256GB Dual Sim 4G Mobile Phone - Dreamy Purple,"EGP 7,000.00","EGP 8,400.00",17%,4.8 out of 5,4.8 out of 5(5),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2KN9JONAFAMZ-201277055&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi Note 14 Mobile Phone - 6.7 Inches - Dual SIM 4G 256GB/8GB -Blue,"EGP 10,615.00","EGP 11,000.00",4%,1 out of 5,1 out of 5(1),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1QQTABNAFAMZ-211310031&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"AllCall Magic 15 6.6"" 64GB/4GB Dual SIM 4G Mobile Phone - Agate Green","EGP 3,599.00","EGP 4,318.80",17%,,,AllCall,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AL024MP1Q20DKNAFAMZ-210836445&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"OPPO Mobile A3 Dual SIM, 128GB, 6GB RAM, 4G LTE - Black","EGP 8,480.00","EGP 15,000.00",43%,4.9 out of 5,4.9 out of 5(7),OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2LO5ZANAFAMZ-209115653&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
realme Note 60 - 6.7 Inch 128GB/4GB Dual SIM 4G Mobile Phone - Marble Black,"EGP 6,199.00","EGP 8,058.70",23%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP21M48VNAFAMZ-212152401&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"realme Mobile C25Y Dual SIM, 128GB, 4GB RAM, 4G LTE- Metal Gray","EGP 5,299.00","EGP 15,000.00",65%,5 out of 5,5 out of 5(3),realme,,,https://www.jumia.com.eg/realme-mobile-c25y-dual-sim-128gb-4gb-ram-4g-lte-metal-gray-128066614.html,smartphones
realme Note 60x - 6.74 Inch 64GB-3GB Dual SIM 4G Mobile Phone - Wilderness Green,"EGP 4,975.00","EGP 5,990.00",17%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP2G4CBNNAFAMZ-212056222&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Infinix Hot 40i - 6.5"" 256GB/8GB Dual SIM 4G Mobile Phone - Horizon Gold","EGP 6,050.00","EGP 7,000.00",14%,4 out of 5,4 out of 5(2),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2KK1LHNAFAMZ-192860791&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"OPPO Reno 12F - 6.6"" 256GB/12GB Dual SIM 5G Phone Mobile - Amber Orange","EGP 16,665.00","EGP 18,000.00",7%,4.3 out of 5,4.3 out of 5(22),OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP300ZTINAFAMZ-177789084&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
Infinix MOBILE HOT 50i 6+6GB RAM 128GB ROM SLEEK BLACK,"EGP 5,290.00","EGP 6,000.00",12%,5 out of 5,5 out of 5(1),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1XS7LWNAFAMZ-202301178&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"realme Note 50 - 6.7"" 64GB/3GB Dual SIM 4G Mobile Phone - Sky Blue","EGP 5,099.00","EGP 6,118.80",17%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP2USCVZNAFAMZ-212152396&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi A3 - 6.71-inch 3GB/64GB Dual Sim 4G Mobile Phone - Midnight Black,"EGP 4,500.00","EGP 5,400.00",17%,4.2 out of 5,4.2 out of 5(6),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP26JRURNAFAMZ-185962088&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Motorola MOBILE Moto G75  Dual Sim 256GB , 8+8 GB RAM  , 5G , Grey","EGP 11,819.00","EGP 55,000.00",79%,4.5 out of 5,4.5 out of 5(2),Motorola,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MO215MP1YO8ICNAFAMZ-210616403&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
realme C75 - 6.7 Inch 128GB/8GB Dual SIM 4G Mobile Phone - Storm Black,"EGP 9,699.00","EGP 11,638.80",17%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP1PIKGNNAFAMZ-212137098&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Samsung Galaxy A16 - 6.7"" 128GB/6GB Dual SIM 4G Mobile Phone - Black  + Free 25W Adapter USB-C Super Fast Charging - Black","EGP 11,284.00",,,5 out of 5,5 out of 5(1),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP34EF6ANAFAMZ-203843764&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
Infinix Smart 9 - 6.7 Inch - Dual SIM Mobile Phone 4G 64GB/3GB - Mint Green,"EGP 4,290.00","EGP 5,000.00",14%,4 out of 5,4 out of 5(2),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP362KF7NAFAMZ-211043957&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"OPPO Reno 12 F Dual SIM, 256GB, 8GB RAM, 4G LTE - Matte Grey","EGP 12,790.00","EGP 15,000.00",15%,5 out of 5,5 out of 5(1),OPPO,,,https://www.jumia.com.eg/oppo-reno-12-f-dual-sim-256gb-8gb-ram-4g-lte-matte-grey-127656607.html,smartphones
"Motorola MOBILE Moto G35 Dual Sim 256GB , 8+16GB RAM  , 5G , Green","EGP 7,890.00","EGP 30,000.00",74%,,,Motorola,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MO215MP2J6RP8NAFAMZ-210588541&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Samsung Galaxy A05s - 6.7"" 64GB/4GB - Dual SIM 4G Mobile phone  - Black","EGP 5,445.00","EGP 5,925.00",8%,4.1 out of 5,4.1 out of 5(58),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP28TMUGNAFAMZ-199662015&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
XIAOMI Redmi 13 Dual SIM 4G 256GB/8GB Mobile Phone - Sandy Gold 6.5 Inch,"EGP 7,700.00","EGP 9,000.00",14%,5 out of 5,5 out of 5(2),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2DJWJNNAFAMZ-211044098&return=%2Fsmartphones%2F%3Fpage%3D3,smartphones
"Itel A70 - 6.6"" 128GB/4GB Dual SIM 4G Mobile Phone - Field Green","EGP 4,339.00","EGP 5,499.00",21%,,,Itel,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IT359MP2524TKNAFAMZ-210836822&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 14 Pro - 6.6 Inch 512GB/12GB Dual SIM 4G Mobile Phone - Midnight Black,"EGP 17,499.00","EGP 20,998.80",17%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP376LPBNAFAMZ-212154122&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 13 Mobile Phone 4G Dual SIM 128GB/6GB - Ice Blue,"EGP 7,700.00","EGP 9,000.00",14%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP39TWPYNAFAMZ-197581711&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 14 Mobile Phone - 6.7 Inches - Dual SIM 4G 128GB/8GB - Blue,"EGP 9,570.00","EGP 10,000.00",4%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2YHYJ7NAFAMZ-211309567&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy A06 Mobile - 6.7 Inch - 128GB/6GB RAM - 4G Dual SIM - Light Blue,"EGP 6,490.00","EGP 7,990.00",19%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1PZC0FNAFAMZ-211155085&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy M34 - 6.5 Inch - 128GB/6GB RAM - 5G - Dual SIM Mobile Phone - Silver,"EGP 9,460.00","EGP 11,000.00",14%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP369EN3NAFAMZ-211156935&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"OPPO Reno 13 - 6.67"" 256GB/12GB Dual SIM 5G Mobile Phone - Plume White","EGP 29,700.00","EGP 31,000.00",4%,,,OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP2SDN4NNAFAMZ-211202649&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"AllCall Magic 15 6.6"" 64GB/4GB Dual SIM 4G Mobile Phone - Hyper Blue","EGP 3,599.00","EGP 4,318.80",17%,,,AllCall,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AL024MP371L7SNAFAMZ-210836444&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Vivo Mobile Y04 Dual SIM, 128GB, 4GB RAM, 4G LTE - Titanium Gold","EGP 5,150.00","EGP 12,000.00",57%,,,Vivo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=VI235MP1Q94SPNAFAMZ-212318482&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Vivo Y03 - 6.56-inch 4GB/64GB Dual Sim 4G Mobile Phone - Gem Green,"EGP 4,890.00","EGP 5,870.00",17%,3.5 out of 5,3.5 out of 5(6),Vivo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=VI235MP2GO54ZNAFAMZ-185962159&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"OPPO Mobile A3X Dual SIM, 64GB, 4GB RAM, 4G LTE -Ocean Blue","EGP 6,176.00","EGP 10,000.00",38%,,,OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP1UUWDRNAFAMZ-211410288&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 14 Pro Dual SIM 4G 256GB/8GB - aurora purple + Free Redmi Buds 6 Play - White,"EGP 14,499.00","EGP 15,999.00",9%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP2O9QWFNAFAMZ-212201482&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Itel A70 - 6.6"" 128GB/4GB Dual SIM 4G Mobile Phone - Azure Blue","EGP 4,339.00","EGP 5,499.00",21%,3 out of 5,3 out of 5(1),Itel,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IT359MP1Z3SRSNAFAMZ-210836821&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Iku A6 2022- Dual Sim Gold 1GB RAM 32GB 3G- Dark Green - IKU +  Free Mobile Holder,"EGP 3,400.00","EGP 3,600.00",6%,4.5 out of 5,4.5 out of 5(2),Iku,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IK819MP0BL2T6NAFAMZ-75682937&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 128GB/6GB - Titanium Grey,"EGP 5,527.00","EGP 6,500.00",15%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2IUNTVNAFAMZ-211043962&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Sunelan Mobile s10 dual SIM black+grey,EGP 449.00,EGP 555.00,19%,,,Sunelan,,,https://www.jumia.com.eg/sunelan-mobile-s10-dual-sim-blackgrey-129976891.html,smartphones
Infinix Hot50i Dual SIM Sage Green 6+6GB RAM 128GB 4G,"EGP 5,290.00","EGP 7,000.00",24%,3.5 out of 5,3.5 out of 5(2),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP249R2SNAFAMZ-199569853&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy M34 - 6.5 Inch - 128GB/8GB RAM - 5G - Dual SIM Mobile Phone - Silver,"EGP 9,680.00","EGP 12,000.00",19%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP26QG7BNAFAMZ-211146159&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Poco C75 - 6.88-inch 8GB/256GB Dual Sim 4G Mobile Phone - Gold,"EGP 6,880.00","EGP 8,260.00",17%,4.3 out of 5,4.3 out of 5(6),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP33SO40NAFAMZ-210765153&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy M34 - 6.5 Inch - 128GB/8GB RAM - 5G - Dual SIM Mobile Phone - Midnight Blue,"EGP 9,680.00","EGP 11,000.00",12%,5 out of 5,5 out of 5(2),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1LQLNENAFAMZ-100603713&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi A3 - 6.71-inch 3GB/64GB Dual Sim 4G Mobile Phone - Star Blue,"EGP 4,500.00","EGP 5,400.00",17%,3.9 out of 5,3.9 out of 5(7),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP311LGJNAFAMZ-185963340&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Sunelan Mobile s101 dual SIM Black+Red,EGP 429.00,EGP 539.00,20%,,,Sunelan,,,https://www.jumia.com.eg/sunelan-mobile-s101-dual-sim-blackred-129977977.html,smartphones
Infinix Smart 8 - 6.6 Inch - Dual SIM Mobile Phone 4G 64GB/2GB - Crystal Green,"EGP 4,015.00","EGP 5,000.00",20%,5 out of 5,5 out of 5(1),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2U5WBNNAFAMZ-211043955&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Honor 200 - 6.7"" 512GB/12GB Dual SIM 5G Mobile Phone - Emerald Green","EGP 24,999.00","EGP 32,498.70",23%,1 out of 5,1 out of 5(1),Honor,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP1VZHK8NAFAMZ-210866865&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI MOBILE 14C 6GB RAM 128GB ROM MIDNIGHT BLACK,"EGP 6,290.00","EGP 7,000.00",10%,3 out of 5,3 out of 5(2),XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP21Y71BNAFAMZ-196289623&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 14 Mobile Phone - 6.7 Inches - Dual SIM 4G 128GB/8GB - Midnight Black,"EGP 9,570.00","EGP 10,000.00",4%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP1U0HEBNAFAMZ-211309481&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy A05s Mobile Phone - 6.7 Inches - Dual SIM 4G 128GB/4GB - Light Violet,"EGP 7,150.00","EGP 7,535.00",5%,4.1 out of 5,4.1 out of 5(33),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP2A8YZGNAFAMZ-161652031&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"realme C75 256GB/8GB- 6.72""  Dual SIM 4G Mobile Phone - Gold","EGP 10,340.00","EGP 11,500.00",10%,5 out of 5,5 out of 5(1),realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP1VY8CRNAFAMZ-211457107&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Honor X5b Plus, 128 GB, 4GB RAM, 4G, Dual SIM - Black","EGP 5,162.00","EGP 6,799.00",24%,,,Honor,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP1YYM4NNAFAMZ-211200764&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Infinix Hot50i Dual SIM Titanium Grey 6+6GB RAM 128GB 4G,"EGP 5,290.00","EGP 6,000.00",12%,5 out of 5,5 out of 5(5),Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP2A834KNAFAMZ-199569854&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy A15 - 6.5-inch 4GB/128GB Dual Sim 4G - Mobile Phone - Light Blue,"EGP 7,000.00","EGP 8,400.00",17%,4.4 out of 5,4.4 out of 5(132),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP1VRTSZNAFAMZ-185962007&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Samsung Galaxy S25 Ultra Dual SIM 5G 256GB/12GB - 6.9 Inch Mobile Phone Titanium Gray,"EGP 74,777.00","EGP 80,000.00",7%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP386FZBNAFAMZ-211172099&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
XIAOMI Redmi Note 14 Mobile Phone - 6.7 Inches - Dual SIM 4G 256GB/8GB - Green,"EGP 10,615.00","EGP 11,000.00",4%,,,XIAOMI,,,https://www.jumia.com.eg/customer/account/login/?tkWl=XI606MP236RTVNAFAMZ-211309943&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
Infinix HOT 50i Dual SIM 256GB  8+8GB RAM 4G -TITANIUM GREY,"EGP 6,285.00","EGP 7,000.00",10%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234MP1Y03DRNAFAMZ-211647072&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Honor 200 - 6.7"" 256GB/12GB Dual SIM 5G Mobile Phone - Black","EGP 22,499.00","EGP 29,248.70",23%,5 out of 5,5 out of 5(1),Honor,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP312EAWNAFAMZ-210866862&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
realme C67 - Dual SIM 4G 256GB/8GB Mobile Phone - Sunny Oasis,"EGP 10,000.00","EGP 12,000.00",17%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP2BKHEJNAFAMZ-212003104&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Honor 200 - 6.7"" 256GB/12GB Dual SIM 5G Mobile Phone - Emerald Green","EGP 22,499.00","EGP 29,248.70",23%,5 out of 5,5 out of 5(1),Honor,,,https://www.jumia.com.eg/customer/account/login/?tkWl=HO474MP370QCONAFAMZ-210866863&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
realme C63 Dual SIM 256GB 8GB RAM 4G - Blue,"EGP 7,999.00","EGP 8,500.00",6%,4.6 out of 5,4.6 out of 5(14),realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP326I9CNAFAMZ-178518731&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
OPPO Reno 13F - Dual SIM 5G 256GB/12GB Mobile Phone - Plume Purple,"EGP 18,990.00","EGP 22,790.00",17%,,,OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872MP3435A3NAFAMZ-212003088&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"realme C63 - Dual SIM 4G Smartphone, 256GB Storage, 8GB RAM – Leather Blue","EGP 9,300.00","EGP 11,160.00",17%,,,realme,,,https://www.jumia.com.eg/customer/account/login/?tkWl=RE540MP3A8N4FNAFAMZ-212201455&return=%2Fsmartphones%2F%3Fpage%3D4,smartphones
"Vivo V40 Lite - 6.7"" 128GB/8GB Dual SIM 4G Mobile Phone -  Green","EGP 10,499.00","EGP 12,598.80",17%,5 out of 5,5 out of 5(1),Vivo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=VI235MP221GSJNAFAMZ-210914800&return=%2Fsmartphones%2F%3Fpage%3D5,smartphones
"OPPO Reno 13F - 6.67"" 256GB/8GB Dual SIM 4G Mobile Phone - Purple","EGP 15,400.00","EGP 16,000.00",4%,,,OPPO,,,https://www.jumia.com.eg/oppo-reno-13f-6.67-256gb8gb-dual-sim-4g-mobile-phone-purple-130198470.html,smartphones
Samsung Samsung- Galaxy S25 Ultra Dual SIM 5G 256GB/12GB - 6.9 Inch Mobile Phone Titanium Gray,"EGP 90,000.00",,,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA024MP24GQGJNAFAMZ-211699571&return=%2Fsmartphones%2F%3Fpage%3D5,smartphones
Motorola Moto G35 - 6.72-inch 256GB/8GB Dual SIM 5G Mobile Phone - Midnight Black,"EGP 8,000.00","EGP 9,600.00",17%,5 out of 5,5 out of 5(1),Motorola,,,https://www.jumia.com.eg/customer/account/login/?tkWl=MO215MP2D4A1CNAFAMZ-210789571&return=%2Fsmartphones%2F%3Fpage%3D5,smartphones
